state_name,county_name,total_population,total_area, percent_urban,percent_rural,full_name
Ohio,Lake,230041,589203623,"93,47","6,53","Lake, Ohio"
Ohio,Lawrence,62450,1174224238,"54,08","45,92","Lawrence, Ohio"
Ohio,Licking,166492,1767667183,"64,47","35,53","Licking, Ohio"
Ohio,Logan,45858,1187326601,"43,09","56,91","Logan, Ohio"
Ohio,Lorain,301356,1271946706,"88,26","11,74","Lorain, Ohio"
Ohio,Lucas,441815,882810658,"95,34","4,66","Lucas, Ohio"
Ohio,Madison,43435,1206610780,"51,51","48,49","Madison, Ohio"
Ohio,Mahoning,238823,1066098928,"84,84","15,16","Mahoning, Ohio"
Ohio,Marion,66501,1045726869,"69,75","30,25","Marion, Ohio"
Ohio,Medina,172332,1091310901,"70,21","29,79","Medina, Ohio"
Ohio,Meigs,23770,1113949889,"18,7","81,3","Meigs, Ohio"
Ohio,Mercer,40814,1197736887,"38,64","61,36","Mercer, Ohio"
Ohio,Miami,102506,1053037884,"69,2","30,8","Miami, Ohio"
Ohio,Monroe,14642,1180312425,"2,35","97,65","Monroe, Ohio"
Ohio,Montgomery,535153,1195417263,"95,67","4,33","Montgomery, Ohio"
Ohio,Morgan,15054,1078531138,"18,51","81,49","Morgan, Ohio"
Ohio,Morrow,34827,1051738690,"11,16","88,84","Morrow, Ohio"
Ohio,Muskingum,86074,1721250930,"52,97","47,03","Muskingum, Ohio"
Ohio,Noble,14645,1030846973,"37,47","62,53","Noble, Ohio"
Ohio,Ottawa,41428,660231276,"50,55","49,45","Ottawa, Ohio"
Ohio,Paulding,19614,1078568733,"18,1","81,9","Paulding, Ohio"
Ohio,Perry,36058,1056641254,"24,76","75,24","Perry, Ohio"
Ohio,Pickaway,55698,1298414026,"50,13","49,87","Pickaway, Ohio"
Ohio,Pike,28709,1140324043,"25,76","74,24","Pike, Ohio"
Ohio,Portage,161419,1262311075,"67,19","32,81","Portage, Ohio"
Ohio,Preble,42270,1098465120,"30,78","69,22","Preble, Ohio"
Ohio,Putnam,34499,1249725444,"15,34","84,66","Putnam, Ohio"
Ohio,Richland,124475,1282739691,"67,95","32,05","Richland, Ohio"
Ohio,Ross,78064,1784988075,"41,33","58,67","Ross, Ohio"
Ohio,Sandusky,60944,1057888420,"55,86","44,14","Sandusky, Ohio"
Ohio,Scioto,79499,1580445008,"45,72","54,28","Scioto, Ohio"
Ohio,Seneca,56745,1427127830,"52,49","47,51","Seneca, Ohio"
Ohio,Shelby,49423,1055874043,"48,89","51,11","Shelby, Ohio"
Ohio,Stark,375586,1489943930,"86,47","13,53","Stark, Ohio"
Ohio,Summit,541781,1069012672,"96,12","3,88","Summit, Ohio"
Ohio,Trumbull,210312,1601380581,"72,73","27,27","Trumbull, Ohio"
Ohio,Tuscarawas,92582,1470169796,"58,42","41,58","Tuscarawas, Ohio"
Ohio,Union,52300,1118175978,"50,05","49,95","Union, Ohio"
Ohio,Van Wert,28744,1059715168,"49,27","50,73","Van Wert, Ohio"
Ohio,Vinton,13435,1068008560,0,100,"Vinton, Ohio"
Ohio,Warren,212693,1039398003,"82,73","17,27","Warren, Ohio"
Ohio,Washington,61778,1636799113,"43,44","56,56","Washington, Ohio"
Ohio,Wayne,114520,1437258280,49,51,"Wayne, Ohio"
Ohio,Williams,37642,1090295507,"36,37","63,63","Williams, Ohio"
Ohio,Wood,125488,1598552653,"70,45","29,55","Wood, Ohio"
Ohio,Wyandot,22615,1053775281,"42,58","57,42","Wyandot, Ohio"
Oklahoma,Adair,22683,1485298113,"16,7","83,3","Adair, Oklahoma"
Oklahoma,Alfalfa,5642,2244106958,0,100,"Alfalfa, Oklahoma"
Oklahoma,Atoka,14182,2526578130,0,100,"Atoka, Oklahoma"
Oklahoma,Beaver,5636,4699978363,0,100,"Beaver, Oklahoma"
Oklahoma,Beckham,22119,2335665049,"67,34","32,66","Beckham, Oklahoma"
Oklahoma,Blaine,11943,2404607766,"42,57","57,43","Blaine, Oklahoma"
Oklahoma,Bryan,42416,2342567959,"38,67","61,33","Bryan, Oklahoma"
Oklahoma,Caddo,29600,3310753325,"20,03","79,97","Caddo, Oklahoma"
Oklahoma,Canadian,115541,2322250237,"77,49","22,51","Canadian, Oklahoma"
Oklahoma,Carter,47557,2129424630,"43,92","56,08","Carter, Oklahoma"
Oklahoma,Cherokee,46987,1940956597,"39,95","60,05","Cherokee, Oklahoma"
Oklahoma,Choctaw,15205,1995214679,"33,07","66,93","Choctaw, Oklahoma"
Oklahoma,Cimarron,2475,4751948736,0,100,"Cimarron, Oklahoma"
Oklahoma,Cleveland,255755,1395398450,"83,12","16,88","Cleveland, Oklahoma"
Oklahoma,Coal,5925,1338199454,0,100,"Coal, Oklahoma"
Oklahoma,Comanche,124098,2769439538,"78,21","21,79","Comanche, Oklahoma"
Oklahoma,Cotton,6193,1638566638,"40,47","59,53","Cotton, Oklahoma"
Oklahoma,Craig,15029,1971897258,"39,94","60,06","Craig, Oklahoma"
Oklahoma,Creek,69967,2460853552,"46,06","53,94","Creek, Oklahoma"
Oklahoma,Custer,27469,2561024716,"69,67","30,33","Custer, Oklahoma"
Oklahoma,Delaware,41487,1911868565,"18,88","81,12","Delaware, Oklahoma"
Oklahoma,Dewey,4810,2588632047,0,100,"Dewey, Oklahoma"
Oklahoma,Ellis,4151,3189609693,0,100,"Ellis, Oklahoma"
Oklahoma,Garfield,60580,2741414396,"78,59","21,41","Garfield, Oklahoma"
Oklahoma,Garvin,27576,2077482576,"31,3","68,7","Garvin, Oklahoma"
Oklahoma,Grady,52431,2850273013,"36,11","63,89","Grady, Oklahoma"
Oklahoma,Grant,4527,2592244963,0,100,"Grant, Oklahoma"
Oklahoma,Greer,6239,1655842714,"47,35","52,65","Greer, Oklahoma"
Oklahoma,Harmon,2922,1391326707,0,100,"Harmon, Oklahoma"
Oklahoma,Harper,3685,2691040791,0,100,"Harper, Oklahoma"
Oklahoma,Haskell,12769,1493181861,"22,26","77,74","Haskell, Oklahoma"
Oklahoma,Hughes,14003,2084025091,"41,19","58,81","Hughes, Oklahoma"
Oklahoma,Jackson,26446,2078856062,"75,25","24,75","Jackson, Oklahoma"
Oklahoma,Jefferson,6472,1965365227,0,100,"Jefferson, Oklahoma"
Oklahoma,Johnston,10957,1665207064,0,100,"Johnston, Oklahoma"
Oklahoma,Kay,46562,2382087117,"75,53","24,47","Kay, Oklahoma"
Oklahoma,Kingfisher,15034,2326225317,"27,56","72,44","Kingfisher, Oklahoma"
Oklahoma,Kiowa,9446,2629422850,"38,34","61,66","Kiowa, Oklahoma"
Oklahoma,Latimer,11154,1870178643,"26,71","73,29","Latimer, Oklahoma"
Oklahoma,Le Flore,50384,4116045949,"27,1","72,9","Le Flore, Oklahoma"
Oklahoma,Lincoln,34273,2466481063,"7,89","92,11","Lincoln, Oklahoma"
Oklahoma,Logan,41848,1926521787,"44,63","55,37","Logan, Oklahoma"
Oklahoma,Love,9423,1331241072,0,100,"Love, Oklahoma"
Oklahoma,McClain,34506,1478109734,"22,83","77,17","McClain, Oklahoma"
Oklahoma,McCurtain,33151,4791491660,"30,75","69,25","McCurtain, Oklahoma"
Oklahoma,McIntosh,20252,1601896473,"12,7","87,3","McIntosh, Oklahoma"
Oklahoma,Major,7527,2473407969,0,100,"Major, Oklahoma"
Oklahoma,Marshall,15840,961092926,"27,9","72,1","Marshall, Oklahoma"
Oklahoma,Mayes,41259,1697440860,"22,6","77,4","Mayes, Oklahoma"
Oklahoma,Murray,13488,1078621351,"54,3","45,7","Murray, Oklahoma"
Oklahoma,Muskogee,70990,2099056912,"58,88","41,12","Muskogee, Oklahoma"
Oklahoma,Noble,11561,1895599459,"43,7","56,3","Noble, Oklahoma"
Oklahoma,Nowata,10536,1465355090,"42,07","57,93","Nowata, Oklahoma"
Oklahoma,Okfuskee,12191,1602081668,"25,86","74,14","Okfuskee, Oklahoma"
Oklahoma,Oklahoma,718633,1835832315,"93,72","6,28","Oklahoma, Oklahoma"
Oklahoma,Okmulgee,40069,1806124291,"51,45","48,55","Okmulgee, Oklahoma"
Oklahoma,Osage,47472,5818040494,"40,53","59,47","Osage, Oklahoma"
Oklahoma,Ottawa,31848,1219421293,"50,69","49,31","Ottawa, Oklahoma"
Oklahoma,Pawnee,16577,1470996347,"18,87","81,13","Pawnee, Oklahoma"
Oklahoma,Payne,77350,1773371786,"66,27","33,73","Payne, Oklahoma"
Oklahoma,Pittsburg,45837,3381130261,"48,08","51,92","Pittsburg, Oklahoma"
Oklahoma,Pontotoc,37492,1865918266,"46,41","53,59","Pontotoc, Oklahoma"
Oklahoma,Pottawatomie,69442,2040060341,"49,33","50,67","Pottawatomie, Oklahoma"
Oklahoma,Pushmataha,11572,3615199153,0,100,"Pushmataha, Oklahoma"
Oklahoma,Roger Mills,3647,2955528117,0,100,"Roger Mills, Oklahoma"
Oklahoma,Rogers,86905,1749880020,"49,7","50,3","Rogers, Oklahoma"
Oklahoma,Seminole,25482,1639041127,"35,33","64,67","Seminole, Oklahoma"
Oklahoma,Sequoyah,42391,1743764515,"33,38","66,62","Sequoyah, Oklahoma"
Oklahoma,Stephens,45048,2253922744,"56,68","43,32","Stephens, Oklahoma"
Oklahoma,Texas,20640,5286842403,"54,93","45,07","Texas, Oklahoma"
Oklahoma,Tillman,7992,2256226803,"48,79","51,21","Tillman, Oklahoma"
Oklahoma,Tulsa,603403,1476931275,"95,22","4,78","Tulsa, Oklahoma"
Oklahoma,Wagoner,73085,1454421645,"62,53","37,47","Wagoner, Oklahoma"
Oklahoma,Washington,50976,1076020808,"76,12","23,88","Washington, Oklahoma"
Oklahoma,Washita,11629,2598189856,"24,73","75,27","Washita, Oklahoma"
Oklahoma,Woods,8878,3331900551,"63,3","36,7","Woods, Oklahoma"
Oklahoma,Woodward,20081,3217798327,"56,49","43,51","Woodward, Oklahoma"
Oregon,Baker,16134,7947008933,"58,99","41,01","Baker, Oregon"
Oregon,Benton,85579,1750680238,"81,24","18,76","Benton, Oregon"
Oregon,Clackamas,375992,4844112024,"81,92","18,08","Clackamas, Oregon"
Oregon,Clatsop,37039,2147227903,"61,03","38,97","Clatsop, Oregon"
Oregon,Columbia,49351,1702546794,"56,39","43,61","Columbia, Oregon"
Oregon,Coos,63043,4134068696,"61,65","38,35","Coos, Oregon"
Oregon,Crook,20978,7715797890,"51,98","48,02","Crook, Oregon"
Oregon,Curry,22364,4215100613,"61,27","38,73","Curry, Oregon"
Oregon,Deschutes,157733,7817065156,"72,36","27,64","Deschutes, Oregon"
Oregon,Douglas,107667,13043372940,"58,82","41,18","Douglas, Oregon"
Oregon,Gilliam,1871,3120439560,0,100,"Gilliam, Oregon"
Oregon,Grant,7445,11728867794,0,100,"Grant, Oregon"
Oregon,Harney,7422,26244789736,"55,66","44,34","Harney, Oregon"
Oregon,Hood River,22346,1351841432,"47,83","52,17","Hood River, Oregon"
Oregon,Jackson,203206,7209356169,"79,95","20,05","Jackson, Oregon"
Oregon,Jefferson,21720,4612211364,"36,88","63,12","Jefferson, Oregon"
Oregon,Josephine,82713,4246719858,"55,04","44,96","Josephine, Oregon"
Oregon,Klamath,66380,15387252316,"62,42","37,58","Klamath, Oregon"
Oregon,Lake,7895,21079871249,"36,67","63,33","Lake, Oregon"
Oregon,Lane,351715,11792524334,"82,48","17,52","Lane, Oregon"
Oregon,Lincoln,46034,2537580591,"62,41","37,59","Lincoln, Oregon"
Oregon,Linn,116672,5931407318,"68,36","31,64","Linn, Oregon"
Oregon,Malheur,31313,25608588996,"51,58","48,42","Malheur, Oregon"
Oregon,Marion,315335,3062209653,"86,91","13,09","Marion, Oregon"
Oregon,Morrow,11173,5261843781,"54,13","45,87","Morrow, Oregon"
Oregon,Multnomah,735334,1117054236,"98,66","1,34","Multnomah, Oregon"
Oregon,Polk,75403,1918629058,"80,07","19,93","Polk, Oregon"
Oregon,Sherman,1765,2133357976,0,100,"Sherman, Oregon"
Oregon,Tillamook,25250,2855668955,"30,4","69,6","Tillamook, Oregon"
Oregon,Umatilla,75889,8328130471,"70,93","29,07","Umatilla, Oregon"
Oregon,Union,25748,5274784008,"57,9","42,1","Union, Oregon"
Oregon,Wallowa,7008,8148590560,0,100,"Wallowa, Oregon"
Oregon,Wasco,25213,6168106312,"66,93","33,07","Wasco, Oregon"
Oregon,Washington,529710,1875746999,"94,41","5,59","Washington, Oregon"
Oregon,Wheeler,1441,4441179416,0,100,"Wheeler, Oregon"
Oregon,Yamhill,99193,1854068926,"77,4","22,6","Yamhill, Oregon"
Pennsylvania,Adams,101407,1343342705,"46,32","53,68","Adams, Pennsylvania"
Pennsylvania,Allegheny,1223348,1890884266,"97,51","2,49","Allegheny, Pennsylvania"
Pennsylvania,Armstrong,68941,1691787010,"32,51","67,49","Armstrong, Pennsylvania"
Pennsylvania,Beaver,170539,1125900054,"74,17","25,83","Beaver, Pennsylvania"
Pennsylvania,Bedford,49762,2621835502,"16,21","83,79","Bedford, Pennsylvania"
Pennsylvania,Berks,411442,2218341544,"76,26","23,74","Berks, Pennsylvania"
Pennsylvania,Blair,127089,1361815301,"76,57","23,43","Blair, Pennsylvania"
Pennsylvania,Bradford,62622,2971749132,"27,83","72,17","Bradford, Pennsylvania"
Pennsylvania,Bucks,625249,1565148677,"91,17","8,83","Bucks, Pennsylvania"
Pennsylvania,Butler,183862,2042475490,"58,04","41,96","Butler, Pennsylvania"
Pennsylvania,Cambria,143679,1782819861,"67,99","32,01","Cambria, Pennsylvania"
Pennsylvania,Cameron,5085,1026232612,"52,65","47,35","Cameron, Pennsylvania"
Pennsylvania,Carbon,65249,987977465,"52,84","47,16","Carbon, Pennsylvania"
Pennsylvania,Centre,153990,2874682925,"67,78","32,22","Centre, Pennsylvania"
Pennsylvania,Chester,498886,1943805957,"86,72","13,28","Chester, Pennsylvania"
Pennsylvania,Clarion,39988,1556153827,"23,44","76,56","Clarion, Pennsylvania"
Pennsylvania,Clearfield,81642,2964816225,"46,15","53,85","Clearfield, Pennsylvania"
Pennsylvania,Clinton,39238,2299868539,"54,31","45,69","Clinton, Pennsylvania"
Pennsylvania,Columbia,67295,1251244127,"59,15","40,85","Columbia, Pennsylvania"
Pennsylvania,Crawford,88765,2621839209,"36,3","63,7","Crawford, Pennsylvania"
Pennsylvania,Cumberland,235406,1412732365,"77,82","22,18","Cumberland, Pennsylvania"
Pennsylvania,Dauphin,268100,1359864507,"86,68","13,32","Dauphin, Pennsylvania"
Pennsylvania,Delaware,558979,476152313,"99,54","0,46","Delaware, Pennsylvania"
Pennsylvania,Elk,31946,2142848183,"44,32","55,68","Elk, Pennsylvania"
Pennsylvania,Erie,280566,2069799485,"79,98","20,02","Erie, Pennsylvania"
Pennsylvania,Fayette,136606,2046968639,"52,1","47,9","Fayette, Pennsylvania"
Pennsylvania,Forest,7716,1106404231,0,100,"Forest, Pennsylvania"
Pennsylvania,Franklin,149618,2000050083,"59,65","40,35","Franklin, Pennsylvania"
Pennsylvania,Fulton,14845,1133252780,0,100,"Fulton, Pennsylvania"
Pennsylvania,Greene,38686,1491700255,"33,17","66,83","Greene, Pennsylvania"
Pennsylvania,Huntingdon,45913,2265305450,"31,34","68,66","Huntingdon, Pennsylvania"
Pennsylvania,Indiana,88880,2141997762,"39,93","60,07","Indiana, Pennsylvania"
Pennsylvania,Jefferson,45200,1689783371,"38,54","61,46","Jefferson, Pennsylvania"
Pennsylvania,Juniata,24636,1013592984,"17,75","82,25","Juniata, Pennsylvania"
Pennsylvania,Lackawanna,214437,1189006298,"83,69","16,31","Lackawanna, Pennsylvania"
Pennsylvania,Lancaster,519445,2444457103,"78,74","21,26","Lancaster, Pennsylvania"
Pennsylvania,Lawrence,91108,927669548,"59,68","40,32","Lawrence, Pennsylvania"
Pennsylvania,Lebanon,133568,937142582,"73,44","26,56","Lebanon, Pennsylvania"
